2015-01-11 11:19:34,019 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.maven.apache.org/maven2/org/apache/jackrabbit/jackrabbit-parent/2.4.3/jackrabbit-parent-2.4.3.pom
2015-01-11 11:19:34,540 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/concurrent/concurrent/1.3.4/concurrent-1.3.4.pom
2015-01-11 11:19:34,820 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/concurrent/concurrent/1.3.4/concurrent-1.3.4.pom
2015-01-11 11:19:35,562 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/commons-dbcp/commons-dbcp/1.3/commons-dbcp-1.3.pom
2015-01-11 11:19:35,949 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/commons-dbcp/commons-dbcp/1.3/commons-dbcp-1.3.pom
2015-01-11 11:19:36,360 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/org/apache/commons/commons-parent/12/commons-parent-12.pom
2015-01-11 11:19:36,682 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/commons/commons-parent/12/commons-parent-12.pom
2015-01-11 11:19:37,132 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading http://repo.adobe.com/nexus/content/groups/public/commons-pool/commons-pool/1.5.4/commons-pool-1.5.4.pom
2015-01-11 11:19:37,393 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/commons-pool/commons-pool/1.5.4/commons-pool-1.5.4.pom
2015-01-11 11:19:37,846 [Worker-1] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded http://repo.adobe.com/nexus/content/groups/public/org/apache/jackrabbit/jackrabbit-api/2.4.3/jackrabbit-api-2.4.3.pom
